Price,Close,High,Low,Open,Volume,return_simple,return_log
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,
Date,,,,,,,
2025-12-31,186.4899139404297,190.54969193131708,186.47991997410415,189.55975523635485,120100500,-0.005545422619901985,0.994454577380098
2026-01-02,188.83978271484375,192.91954841717475,188.24980305842183,189.82971935613102,148240500,0.012600514015812525,1.0126005140158125
2026-01-05,188.1098175048828,193.61952916959007,186.13992286460274,191.74961996436147,183529700,-0.003865526635683625,0.9961344733643164
2026-01-06,187.22987365722656,192.15959956375178,186.80989821500853,190.50969495089785,176862600,-0.004677819899715829,0.9953221801002842
2026-01-07,189.09976196289062,191.35963411085106,186.54989697142676,188.55979791265688,153543200,0.009987125820996923,1.009987125820997
2026-01-08,185.0299835205078,189.53974931649188,183.70006889406122,189.09977067708235,172457000,-0.021521859150629097,0.9784781408493709
2026-01-09,184.84999084472656,186.32990643372668,183.66005283935564,185.06998015284367,131327500,-0.000972775721840291,0.9990272242781597
2026-01-12,184.92999267578125,187.10986736077922,183.010098425574,183.2100845491025,137968500,0.000432793264901532,1.0004327932649015
2026-01-13,185.79994201660156,188.0998205983224,183.3900687774691,184.9899882929175,160128900,0.004704209026523465,1.0047042090265235
2026-01-14,183.1300811767578,184.45001701406107,180.79021156477043,184.3100252062831,159586100,-0.01436954614122099,0.985630453858779
2026-01-15,187.03988647460938,189.6897370464893,186.31992419508657,186.48991316970114,206188600,0.02134988022026696,1.021349880220267
2026-01-16,186.21990966796875,190.4296883714215,186.06992389502736,189.06976141755646,187967200,-0.004383967623675433,0.9956160323763246
2026-01-20,178.06036376953125,182.37012791600927,177.60038196777572,181.89014292514364,223345300,-0.04381672138594639,0.9561832786140536
2026-01-21,183.31008911132812,185.3699752173061,178.3903418724365,179.04031586008543,200381000,0.02948284071008489,1.029482840710085
2026-01-22,184.82998657226562,186.15991637882954,183.92003219020145,184.7399951080077,139636600,0.008291401026019996,1.00829140102602
2026-01-23,187.6598358154297,189.58973923983262,186.80989099781206,187.48984685190618,142748100,0.015310552663258647,1.0153105526632586
2026-01-26,186.4599151611328,189.1097657209082,185.97994539629804,187.1498802806874,124799600,-0.006394126101000319,0.9936058738989997
2026-01-27,188.50979614257812,189.9897117301412,185.6899415183402,187.22986667366473,143711600,0.010993681830616886,1.0109936818306169
2026-01-28,191.5096435546875,192.33960048487265,189.82972650403363,191.25965707901594,148552700,0.01591348287194827,1.0159134828719483
2026-01-29,192.49957275390625,193.46952146246272,186.04992498376654,191.32963792417547,171764400,0.005169082772252587,1.0051690827722526
2026-01-30,191.11965942382812,194.47947816452233,189.45974561417185,191.19965692455457,179489500,-0.00716839684544246,0.9928316031545575
2026-02-02,185.59996032714844,190.2897090701948,184.87000408758857,187.1898706566695,165794100,-0.028880854608678286,0.9711191453913217
2026-02-03,180.33023071289062,186.25991753048794,176.22045266395375,186.22992037566058,204019600,-0.028392945801114955,0.971607054198885
2026-02-04,174.18057250976562,179.57028010697434,171.90069716024271,179.45029148582987,207014100,-0.03410220337884484,0.9658977966211552
2026-02-05,171.87069702148438,176.81043194569037,171.020736948564,174.92051964769362,206312900,-0.01326138417734124,0.9867386158226588
2026-02-06,185.39996337890625,186.98987361565233,174.59055120100808,176.6804343618602,231346200,0.07871770227202068,1.0787177022720207
2026-02-09,190.0297088623047,193.64952333361757,183.9400420976916,184.25002288009932,196387400,0.024971663419029566,1.0249716634190296
2026-02-10,188.52978515625,192.46957427391544,188.10980972728564,191.36964298604585,136764800,-0.007893101110529654,0.9921068988894703
2026-02-11,190.0397186279297,193.24953637655122,188.75978911487715,192.43958265041238,144192700,0.008008991631896611,1.0080089916318966
2026-02-12,186.9298858642578,193.5995230748733,186.49990120030046,193.01955263160718,189932500,-0.016364120017250072,0.9836358799827499
2026-02-13,182.80010986328125,187.4898586352177,181.58017462912434,187.4698554447334,161888000,-0.02209264710071812,0.9779073528992819
2026-02-17,184.95999145507812,187.13986615921206,179.17029624003743,181.74016448672575,162276900,0.011815537711723945,1.011815537711724
2026-02-18,187.96981811523438,190.3596881055438,186.7498829478333,188.73978069812654,164749100,0.016272852504360502,1.0162728525043605
2026-02-19,187.88983154296875,188.41980165789556,185.64996245587088,187.04988063530703,126554500,-0.00042552880599477927,0.9995744711940052
